3.18 -0.317775708 0.333380706 -0.421561686 0.624370363
3.19 -0.325089720 0.325991465 -0.421872192 0.624443679
3.20 -0.332236465 0.318446546 -0.422191800 0.624527972
3.21 -0.339212542 0.310749681 -0.422520376 0.624623071
3.22 -0.346014634 0.302904670 -0.422857783 0.624728797
3.23 -0.352639510 0.294915386 -0.423203878 0.624844966
3.24 -0.359084027 0.286785770 -0.423558517 0.624971386
3.25 -0.365345130 0.278519830 -0.423921548 0.625107862
3.26 -0.371419854 0.270121638 -0.424292820 0.625254192
3.27 -0.377305327 0.261595329 -0.424672172 0.625410169
3.28 -0.382998770 0.252945097 -0.425059445 0.625575584
3.29 -0.388497497 0.244175196 -0.425454471 0.625750221
3.30 -0.393798920 0.235289935 -0.425857083 0.625933861
3.31 -0.398900546 0.226293680 -0.426267107 0.626126283
3.32 -0.403799981 0.217190846 -0.426684367 0.626327260
3.33 -0.408494929 0.207985898 -0.427108683 0.626536566
3.34 -0.412983197 0.198683352 -0.427539873 0.626753969
3.35 -0.417262689 0.189287766 -0.427977748 0.626979237
3.36 -0.421331417 0.179803743 -0.428422121 0.627212135
3.37 -0.425187491 0.170235927 -0.428872798 0.627452428
3.38 -0.428829127 0.160588999 -0.429329584 0.627699879
3.39 -0.432254647 0.150867679 -0.429792280 0.627954250
3.40 -0.435462477 0.141076720 -0.430260684 0.628215303
3.41 -0.438451151 0.131220907 -0.430734594 0.628482799
3.42 -0.441219308 0.121305053 -0.431213801 0.628756500
3.43 -0.443765697 0.111334001 -0.431698098 0.629036169
3.44 -0.446089174 0.101312616 -0.432187272 0.629321568
3.45 -0.448188703 0.091245788 -0.432681110 0.629612460
3.46 -0.450063358 0.081138425 -0.433179396 0.629908612
3.47 -0.451712323 0.070995453 -0.433681911 0.630209789
3.48 -0.453134893 0.060821814 -0.434188436 0.630515759
3.49 -0.454330470 0.050622462 -0.434698750 0.630826293
3.50 -0.455298569 0.040402362 -0.435212627 0.631141164
3.51 -0.456038815 0.030166488 -0.435729843 0.631460145
3.52 -0.456550945 0.019919816 -0.436250172 0.631783014
3.53 -0.456834805 0.009667329 -0.436773384 0.632109551
3.54 -0.456890352 -0.000585991 -0.437299251 0.632439540
3.55 -0.456717656 -0.010835163 -0.437827542 0.632772767
3.56 -0.456316896 -0.021075211 -0.438358024 0.633109020
3.57 -0.455688362 -0.031301166 -0.438890466 0.633448094
3.58 -0.454832455 -0.041508065 -0.439424634 0.633789784
